_ - id	_ - year	_ - title	_ - termName	_ - termYear	_ - component	_ - externalCourseId	_ - subjectDescription	_ - classAcademicOrgDescription
279466	2012	Michelangelo: Precedents, Innovations, Influence	Spring	2012	Lecture	200305	History and Theory	Architecture
321257	2018.5	Michelangelo Architect: Precedents, Innovation, Influence	Fall	2018	Lecture	200305	History and Theory	Architecture
374121	2011	Michelangelo: Precedents, Innovations, Influence	Spring	2011	Lecture	200305	History and Theory	Architecture
75948	2005.5	Film Architectures: Seminar Course	Fall	2005	Seminar	200306	History and Theory	Architecture
147023	2001.5	Film Architectures: Seminar Course	Fall	2001	Seminar	200306	History and Theory	Architecture
127287	2008.5	Film Architectures: Seminar Course	Fall	2008	Seminar	200306	History and Theory	Architecture
177366	2003.5	Film Architectures: Seminar Course	Fall	2003	Seminar	200306	History and Theory	Architecture
365375	2004.5	Film Architectures: Seminar Course	Fall	2004	Seminar	200306	History and Theory	Architecture
65021	2002	A Cultural Study of Film: Mapping and Fashioning Space: Seminar	Spring	2002	Seminar	200307	History and Theory	Architecture
152377	2009.5	Imagining the City: Literature, Film, and the Arts	Fall	2009	Lecture	200308	History and Theory	Architecture
241152	2013.5	Imagining the City: Literature, Film, and the Arts	Fall	2013	Lecture	200308	History and Theory	Architecture
173636	2008.5	Imagining the City: Literature, Film, and the Arts	Fall	2008	Lecture	200308	History and Theory	Architecture
200039	2005.5	Imagining the City: Literature, Film, and the Arts	Fall	2005	Lecture	200308	History and Theory	Architecture
373425	2012.5	Imagining the City: Literature, Film, and the Arts	Fall	2012	Lecture	200308	History and Theory	Architecture
47308	2010	Visual Fabrics: Film, Fashion and Material Culture	Spring	2010	Seminar	200309	History and Theory	Architecture
224253	2006	Texture Analysis: Film, Fashion, and Material Culture: Seminar	Spring	2006	Seminar	200309	History and Theory	Architecture
186851	2008	Visual Fabrics: Film, Fashion and Material Culture	Spring	2008	Seminar	200309	History and Theory	Architecture
257130	2009	Visual Fabrics: Film, Fashion and Material Culture	Spring	2009	Seminar	200309	History and Theory	Architecture
285067	2013	Visual Fabrics: Film, Fashion and Material Culture	Spring	2013	Seminar	200309	History and Theory	Architecture
308277	2012	Visual Fabrics: Film, Fashion and Material Culture	Spring	2012	Seminar	200309	History and Theory	Architecture
142422	2004.5	Architecture, Science and Technology, XVIIIth Century-Present	Fall	2004	Lecture	200310	History and Theory	Architecture
219368	2010	Architecture, Science and Technology, XVIIIth Century-Present	Spring	2010	Lecture	200310	History and Theory	Architecture
226136	2003.5	Architecture, Science and Technology, XVIIIth Century-Present	Fall	2003	Lecture	200310	History and Theory	Architecture
177198	2013	Architecture, Science and Technology, XVIIIth Century-Present	Spring	2013	Lecture	200310	History and Theory	Architecture
306006	2002.5	Architecture, Science and Technology 18th-20th Centuries	Fall	2002	Lecture	200310	History and Theory	Architecture
305956	2007.5	Architecture, Science and Technology, XVIIIth Century-Present	Fall	2007	Lecture	200310	History and Theory	Architecture
373087	2005.5	Architecture, Science and Technology, XVIIIth Century-Present	Fall	2005	Lecture	200310	History and Theory	Architecture
380467	2006.5	Architecture, Science and Technology, XVIIIth Century-Present	Fall	2006	Lecture	200310	History and Theory	Architecture
203039	2016	Screens: Media Archaeology and the Visual Arts Seminar	Spring	2016	Seminar	200311	History and Theory	Architecture
265819	2014	Screens: Media Archaeology and the Visual Arts Seminar	Spring	2014	Seminar	200311	History and Theory	Architecture
295421	2012.5	Screens: Media Archaeology and the Visual Arts Seminar	Fall	2012	Seminar	200311	History and Theory	Architecture
41230	2002.5	Alternative Constructions	Fall	2002	Lecture	200312	History and Theory	Architecture
197522	2003.5	Alternative Constructions	Fall	2003	Lecture	200312	History and Theory	Architecture
331476	2006	Alternative Constructions	Spring	2006	Lecture	200312	History and Theory	Architecture
67672	2017.5	Authority and Invention: Medieval Art and Architecture	Fall	2017	Lecture	200313	History and Theory	Architecture
118383	2015.5	Authority and Invention: Medieval Art and Architecture	Fall	2015	Lecture	200313	History and Theory	Architecture
223472	2010.5	Authority and Invention: Medieval Art and Architecture	Fall	2010	Lecture	200313	History and Theory	Architecture
225720	2004	Art and Architecture in Western Europe, 950-1250	Spring	2004	Lecture	200313	History and Theory	Architecture
183158	2008.5	Art and Architecture in Western Europe, 950-1250	Fall	2008	Lecture	200313	History and Theory	Architecture
186325	2009.5	Authority and Invention: Medieval Art and Architecture	Fall	2009	Lecture	200313	History and Theory	Architecture
275667	2011.5	Authority and Invention: Medieval Art and Architecture	Fall	2011	Lecture	200313	History and Theory	Architecture
281485	2006	Art and Architecture in Western Europe, 950-1250	Spring	2006	Lecture	200313	History and Theory	Architecture
359087	2014.5	Authority and Invention: Medieval Art and Architecture	Fall	2014	Lecture	200313	History and Theory	Architecture
379430	2012.5	Authority and Invention: Medieval Art and Architecture	Fall	2012	Lecture	200313	History and Theory	Architecture
1067126	2019.5	Authority and Invention: Medieval Art and Architecture	Fall	2019	Lecture	200313	History and Theory	Architecture
175704	2013	Urban Form: History + Theory	Spring	2013	Lecture	200314	History and Theory	Urban Planning and Design
384269	2012	Urban Form: History + Theory	Spring	2012	Lecture	200314	History and Theory	Urban Planning and Design
303743	2017	Property in Common: The Nexus Between Architecture and Real Estate	Spring	2017	Lecture	200315	History and Theory	Architecture
345505	2016	Property in Common: The Nexus Between Architecture and Real Estate	Spring	2016	Lecture	200315	History and Theory	Architecture
169125	2013	Baroque Architecture	Spring	2013	Lecture	200316	History and Theory	Architecture
94428	2018.5	Structuring Urban Experience: From the Athenian Acropolis to the Boston Common	Fall	2018	Lecture	200317	History and Theory	Harvard Graduate School of Design
155306	2015.5	Structuring Urban Experience: From the Athenian Acropolis to the Boston Common	Fall	2015	Lecture	200317	History and Theory	Harvard Graduate School of Design
133919	2013.5	Structuring Urban Experience: From the Athenian Acropolis to the Boston Common	Fall	2013	Lecture	200317	History and Theory	Architecture
328374	2014.5	Structuring Urban Experience: From the Athenian Acropolis to the Boston Common	Fall	2014	Lecture	200317	History and Theory	Architecture
338887	2016.5	Structuring Urban Experience: From the Athenian Acropolis to the Boston Common	Fall	2016	Lecture	200317	History and Theory	Harvard Graduate School of Design
399020	2017.5	Structuring Urban Experience: From the Athenian Acropolis to the Boston Common	Fall	2017	Lecture	200317	History and Theory	Harvard Graduate School of Design
1103717	2019.5	Structuring Urban Experience: From the Athenian Acropolis to the Boston Common	Fall	2019	Lecture	200317	History and Theory	Harvard Graduate School of Design
86393	2014.5	Walking	Fall	2014	Seminar	200318	History and Theory	Landscape Architecture
383252	2015.5	Walking: The Art of Walking and its Culture	Fall	2015	Seminar	200318	History and Theory	Landscape Architecture
48851	2016	Interiors, Environments, Atmosphere	Spring	2016	Lecture	200319	History and Theory	Architecture
353010	2015.5	The History of Plants and Animals in Landscape Design: Antiquity to Present	Fall	2015	Seminar	200320	History and Theory	Landscape Architecture
81405	2018	Super Landscapes, Super Sports	Spring	2018	Seminar	200321	History and Theory	Landscape Architecture
240270	2016	Super Landscapes, Super Sports	Spring	2016	Seminar	200321	History and Theory	Landscape Architecture
229543	2017	Super Landscapes, Super Sports	Spring	2017	Seminar	200321	History and Theory	Landscape Architecture
154306	2016	Selected Topics on Contemporary Chinese Architecture and Urban Planning	Spring	2016	Lecture	200322	History and Theory	Architecture
81845	2016	Making Sacred Space	Spring	2016	Lecture	200323	History and Theory	Architecture
163017	2017	Making Sacred Space	Spring	2017	Seminar	200323	History and Theory	Architecture
250484	2018	Making Sacred Space	Spring	2018	Seminar	200323	History and Theory	Architecture
295419	2019	Making Sacred Space	Spring	2019	Seminar	200323	History and Theory	Architecture
187490	2016.5	Architecture, Urbanism and National Identity in Muslim Geographies	Fall	2016	Lecture	203764	History and Theory	Urban Planning and Design
199078	2016.5	Transformation of Nature and the Nature of Transformation	Fall	2016	Seminar	203766	History and Theory	Landscape Architecture
79793	2016.5	Practical Wisdom, or the nature of architectural intelligence	Fall	2016	Seminar	203936	History and Theory	Architecture
160532	2018	Bavarian Rococo: Heterotopias	Spring	2018	Seminar	203986	History and Theory	Architecture
175152	2017	Bavarian Rococo: A Retroactive Manifesto	Spring	2017	Seminar	203986	History and Theory	Architecture
1104323	2019.5	Bavarian Rococo: Heterotopias	Fall	2019	Seminar	203986	History and Theory	Architecture
100885	2019	Cities, Infrastructures, and Politics: From Renaissance to Smart Technologies	Spring	2019	Lecture	203987	History and Theory	Harvard Graduate School of Design
164753	2017	Cities, Infrastructures, and Politics: From Renaissance to Smart Technologies	Spring	2017	Lecture	203987	History and Theory	Harvard Graduate School of Design
281127	2018	Cities, Infrastructures, and Politics: From Renaissance to Smart Technologies	Spring	2018	Lecture	203987	History and Theory	Harvard Graduate School of Design
160020	2017	Representing the collective: constructing meaning, legitimizing the discipline	Spring	2017	Seminar	204092	History and Theory	Urban Planning and Design
144894	2017	Signal, Image, Architecture. Design After Orthography	Spring	2017	Seminar	204444	History and Theory	Architecture
145615	2018.5	Signal, Image, Architecture III: The Automatic Present	Fall	2018	Seminar	204444	History and Theory	Architecture
149883	2017.5	Signal, Image, Architecture II: Automation, or the Politics of Very Large Numbers	Fall	2017	Seminar	204444	History and Theory	Architecture
58483	2019	Competing Visions of Modernity in Japan	Spring	2019	Lecture	205347	History and Theory	Architecture
73153	2017.5	Competing Visions of Modernity in Japan	Fall	2017	Lecture	205347	History and Theory	Architecture
305002	2017.5	Practical Wisdom 2	Fall	2017	Seminar	205463	History and Theory	Architecture
111730	2018	Bramante is better than Alberti . . .	Spring	2018	Seminar	205922	History and Theory	Architecture
1103036	2019.5	Bramante is better than Alberti . . .	Fall	2019	Seminar	205922	History and Theory	Architecture
329659	2018	Andrea Palladio: Innovative Learning Experience	Spring	2018	Seminar	206970	History and Theory	Architecture
98606	2018	Urban Tactics on the Arabian Peninsula	Spring	2018	Lecture	207007	History and Theory	Architecture
302031	2018.5	Building Conservation and Renewal: Assessment, Analysis, Design	Fall	2018	Seminar	207961	History and Theory	Architecture
1197077	2019.5	Building Conservation and Renewal: Assessment, Analysis, Design	Fall	2019	Seminar	207961	History and Theory	Architecture
137371	2018.5	Mountains and the Rise of Landscape	Fall	2018	Seminar	207962	History and Theory	Landscape Architecture
357379	2018.5	Domesticity, Privacy, Transparency, Performance	Fall	2018	Lecture	207963	History and Theory	Architecture
232176	2018.5	Topology and Imagination: Between Chinese Landscapes and Architecture	Fall	2018	Seminar	207964	History and Theory	Landscape Architecture
1102810	2019.5	Topology and Imagination: Between Chinese Landscapes and Architecture	Fall	2019	Seminar	207964	History and Theory	Landscape Architecture
106807	2018.5	Architecture in Early Modern England: Themes and Methods	Fall	2018	Seminar	207969	History and Theory	Architecture
220015	2019	14 Things (A Secret History of Italian Design) (offered with FAS)	Spring	2019	Seminar	210865	History and Theory	Architecture
56552	2019	Palladio and Raphael: An Innovative Learning Experience	Spring	2019	Seminar	211321	History and Theory	Architecture
1144515	2020	Case Studies in Conservation and Adaptive Reuse	Spring	2020	Lecture	213343	History and Theory	Architecture
1144483	2020	Cultural Fever: Postmodern Effects in Sino-American Architecture	Spring	2020	Seminar	213344	History and Theory	Architecture
1145023	2019.5	One Century of Modernization in Latin America: 1880-1980	Fall	2019	Lecture	213346	History and Theory	Architecture
1102413	2019.5	Environmentalisms	Fall	2019	Seminar Workshop	213413	History and Theory	Architecture
2023822	2019.5	Advanced offering in History and Theory	Fall	2019	Seminar	213590	History and Theory	Architecture
40394	1998	DO NOT PRINT	Spring	1998	Seminar	200324	History and Theory	Architecture
42865	1995.5	DO NOT PRINT	Fall	1995	Seminar	200324	History and Theory	Architecture
51788	1994.5	DO NOT PRINT	Fall	1994	Seminar	200324	History and Theory	Architecture
